report_date,net
2025-11-04,51297.0
2025-11-10,51209.0
2025-11-18,43893.0
2025-11-25,40915.0
2025-12-02,40230.0
2025-12-09,40231.0
2025-12-16,36142.0
2025-12-23,29937.0
2025-12-30,31118.0
2026-01-06,36218.0
2026-01-13,37341.0
2026-01-20,34272.0
2026-01-27,35663.0
2026-02-03,21352.0
2026-02-10,14716.0
2026-02-17,12464.0
2026-02-24,11906.0
2026-03-03,11474.0
2026-03-10,15084.0
2026-03-17,17627.0
2026-03-24,23650.0
2026-03-31,24554.0
2026-04-07,21301.0
2026-04-14,23840.0
2026-04-21,19540.0
2026-04-28,24962.0
2026-05-05,27548.0
2026-05-12,20280.0
2026-05-19,14619.0
2026-05-26,14841.0
